,dong,quarter,pop_floating
7465,서초구 서초3동,20241,4941190
7466,서초구 서초3동,20241,5769406
7467,서초구 서초3동,20242,5774466
7468,서초구 서초3동,20242,5868066
7469,서초구 서초3동,20242,5758138
7470,서초구 서초3동,20242,5918413
7471,서초구 서초4동,20221,2389771
7472,서초구 서초4동,20221,2017806
7473,서초구 서초4동,20221,2277494
7474,서초구 서초4동,20222,2602553
7475,서초구 서초4동,20222,3373706
7476,서초구 서초4동,20222,2747116
7477,서초구 서초4동,20222,2896079
7478,서초구 서초4동,20223,2673271
7479,서초구 서초4동,20223,2590681
7480,서초구 서초4동,20223,2675560
7481,서초구 서초4동,20223,2647742
7482,서초구 서초4동,20224,2765812
7483,서초구 서초4동,20231,2685757
7484,서초구 서초4동,20231,2627722
7485,서초구 서초4동,20231,2879548
7486,서초구 서초4동,20232,2690723
7487,서초구 서초4동,20232,2778524
7488,서초구 서초4동,20232,2813144
7489,서초구 서초4동,20232,2905328
7490,서초구 서초4동,20233,2766728
7491,서초구 서초4동,20233,2589583
7492,서초구 서초4동,20233,2616564
7493,서초구 서초4동,20233,2660293
7494,서초구 서초4동,20234,2743654
7495,서초구 서초4동,20241,2813258
7496,서초구 서초4동,20241,2522897
7497,서초구 서초4동,20241,2813451
7498,서초구 서초4동,20242,2761746
7499,서초구 서초4동,20242,2820837
7500,서초구 서초4동,20242,2753403
7501,서초구 서초4동,20242,2969786
7502,서초구 양재1동,20221,2611571
7503,서초구 양재1동,20221,2208700
7504,서초구 양재1동,20221,2526062
7505,서초구 양재1동,20222,2954122
7506,서초구 양재1동,20222,3786808
7507,서초구 양재1동,20222,3034130
7508,서초구 양재1동,20222,3123331
7509,서초구 양재1동,20223,2991332
7510,서초구 양재1동,20223,3044846
7511,서초구 양재1동,20223,3155535
7512,서초구 양재1동,20223,3156036
7513,서초구 양재1동,20224,3065367
7514,서초구 양재1동,20231,2879445
7515,서초구 양재1동,20231,2931044
7516,서초구 양재1동,20231,3398256
7517,서초구 양재1동,20232,3294146
7518,서초구 양재1동,20232,3333457
7519,서초구 양재1동,20232,3266651
7520,서초구 양재1동,20232,3186206
7521,서초구 양재1동,20233,3003787
7522,서초구 양재1동,20233,2977444
7523,서초구 양재1동,20233,3062848
7524,서초구 양재1동,20233,3106611
7525,서초구 양재1동,20234,3015038
7526,서초구 양재1동,20241,3044192
7527,서초구 양재1동,20241,2782440
7528,서초구 양재1동,20241,3246212
7529,서초구 양재1동,20242,3378827
7530,서초구 양재1동,20242,3241440
7531,서초구 양재1동,20242,3095576
7532,서초구 양재1동,20242,3260117
7533,서초구 양재2동,20221,2306355
7534,서초구 양재2동,20221,1935241
7535,서초구 양재2동,20221,2243190
7536,서초구 양재2동,20222,2715733
7537,서초구 양재2동,20222,3417108
7538,서초구 양재2동,20222,2671446
7539,서초구 양재2동,20222,2678467
7540,서초구 양재2동,20223,2575113
7541,서초구 양재2동,20223,2667108
7542,서초구 양재2동,20223,2787063
7543,서초구 양재2동,20223,2796232
7544,서초구 양재2동,20224,2679789
7545,서초구 양재2동,20231,2538039
7546,서초구 양재2동,20231,2582597
7547,서초구 양재2동,20231,3057717
7548,서초구 양재2동,20232,2999253
7549,서초구 양재2동,20232,3000709
7550,서초구 양재2동,20232,2971466
7551,서초구 양재2동,20232,2986289
7552,서초구 양재2동,20233,3085363
7553,서초구 양재2동,20233,3142848
7554,서초구 양재2동,20233,3138450
7555,서초구 양재2동,20233,3069862
7556,서초구 양재2동,20234,2966129
7557,서초구 양재2동,20241,2972744
7558,서초구 양재2동,20241,2796027
7559,서초구 양재2동,20241,3272026
7560,서초구 양재2동,20242,3464938
7561,서초구 양재2동,20242,3480415
7562,서초구 양재2동,20242,3289740
7563,서초구 양재2동,20242,3235799
7564,서초구 잠원동,20221,1536908
7565,서초구 잠원동,20221,1312770
7566,서초구 잠원동,20221,1460083
7567,서초구 잠원동,20222,1694428
7568,서초구 잠원동,20222,2179700
7569,서초구 잠원동,20222,1734227
7570,서초구 잠원동,20222,1755932
7571,서초구 잠원동,20223,1693089
7572,서초구 잠원동,20223,1698493
7573,서초구 잠원동,20223,1752653
7574,서초구 잠원동,20223,1718747
7575,서초구 잠원동,20224,1736017
7576,서초구 잠원동,20231,1635823
7577,서초구 잠원동,20231,1617793
7578,서초구 잠원동,20231,1867837
7579,서초구 잠원동,20232,1775841
7580,서초구 잠원동,20232,1792807
7581,서초구 잠원동,20232,1767650
7582,서초구 잠원동,20232,1801471
7583,서초구 잠원동,20233,1761697
7584,서초구 잠원동,20233,1731332
7585,서초구 잠원동,20233,1803229
7586,서초구 잠원동,20233,1771832
7587,서초구 잠원동,20234,1786422
7588,서초구 잠원동,20241,1764083
7589,서초구 잠원동,20241,1570945
7590,서초구 잠원동,20241,1832269
7591,서초구 잠원동,20242,1811523
7592,서초구 잠원동,20242,1840091
7593,서초구 잠원동,20242,1790883
7594,서초구 잠원동,20242,1831981
7595,성동구 금호1가동,20221,554468
7596,성동구 금호1가동,20221,488459
7597,성동구 금호1가동,20221,554616
7598,성동구 금호1가동,20222,635271
7599,성동구 금호1가동,20222,802070
7600,성동구 금호1가동,20222,645252
7601,성동구 금호1가동,20222,651356
7602,성동구 금호1가동,20223,604496
7603,성동구 금호1가동,20223,618112
7604,성동구 금호1가동,20223,637127
7605,성동구 금호1가동,20223,628053
7606,성동구 금호1가동,20224,616857
7607,성동구 금호1가동,20231,600192
7608,성동구 금호1가동,20231,645710
7609,성동구 금호1가동,20231,764914
7610,성동구 금호1가동,20232,741616
7611,성동구 금호1가동,20232,767973
7612,성동구 금호1가동,20232,751039
7613,성동구 금호1가동,20232,738719
7614,성동구 금호1가동,20233,729508
7615,성동구 금호1가동,20233,710056
7616,성동구 금호1가동,20233,727013
7617,성동구 금호1가동,20233,708117
7618,성동구 금호1가동,20234,692036
7619,성동구 금호1가동,20241,692880
7620,성동구 금호1가동,20241,647802
7621,성동구 금호1가동,20241,751429
7622,성동구 금호1가동,20242,774647
7623,성동구 금호1가동,20242,773386
7624,성동구 금호1가동,20242,733771
7625,성동구 금호1가동,20242,753383
7626,성동구 금호2·3가동,20221,672222
7627,성동구 금호2·3가동,20221,589799
7628,성동구 금호2·3가동,20221,678949
7629,성동구 금호2·3가동,20222,762832
7630,성동구 금호2·3가동,20222,969343
7631,성동구 금호2·3가동,20222,793091
7632,성동구 금호2·3가동,20222,782340
7633,성동구 금호2·3가동,20223,734263
7634,성동구 금호2·3가동,20223,782471
7635,성동구 금호2·3가동,20223,798738
7636,성동구 금호2·3가동,20223,830488
7637,성동구 금호2·3가동,20224,799469
7638,성동구 금호2·3가동,20231,759935
7639,성동구 금호2·3가동,20231,783155
7640,성동구 금호2·3가동,20231,919190
7641,성동구 금호2·3가동,20232,886260
7642,성동구 금호2·3가동,20232,889022
7643,성동구 금호2·3가동,20232,894132
7644,성동구 금호2·3가동,20232,862993
7645,성동구 금호2·3가동,20233,855603
7646,성동구 금호2·3가동,20233,867061
7647,성동구 금호2·3가동,20233,891495
7648,성동구 금호2·3가동,20233,868562
7649,성동구 금호2·3가동,20234,847852
7650,성동구 금호2·3가동,20241,827217
7651,성동구 금호2·3가동,20241,780390
7652,성동구 금호2·3가동,20241,912548
7653,성동구 금호2·3가동,20242,907495
7654,성동구 금호2·3가동,20242,932667
7655,성동구 금호2·3가동,20242,878912
7656,성동구 금호2·3가동,20242,885594
7657,성동구 금호4가동,20221,540883
7658,성동구 금호4가동,20221,475789
7659,성동구 금호4가동,20221,541773
7660,성동구 금호4가동,20222,598781
7661,성동구 금호4가동,20222,761722
7662,성동구 금호4가동,20222,604513
7663,성동구 금호4가동,20222,615821
7664,성동구 금호4가동,20223,596762
7665,성동구 금호4가동,20223,599244
7666,성동구 금호4가동,20223,627942
7667,성동구 금호4가동,20223,585176
7668,성동구 금호4가동,20224,563656
7669,성동구 금호4가동,20231,534436
7670,성동구 금호4가동,20231,533591
7671,성동구 금호4가동,20231,628954
7672,성동구 금호4가동,20232,601996
7673,성동구 금호4가동,20232,626916
7674,성동구 금호4가동,20232,624435
7675,성동구 금호4가동,20232,618131
7676,성동구 금호4가동,20233,615377
7677,성동구 금호4가동,20233,609540
7678,성동구 금호4가동,20233,624469
7679,성동구 금호4가동,20233,639376
7680,성동구 금호4가동,20234,645917
7681,성동구 금호4가동,20241,635866
7682,성동구 금호4가동,20241,599626
7683,성동구 금호4가동,20241,709451
7684,성동구 금호4가동,20242,720721
7685,성동구 금호4가동,20242,733291
7686,성동구 금호4가동,20242,712465
7687,성동구 금호4가동,20242,706212
7688,성동구 마장동,20221,1136923
7689,성동구 마장동,20221,949658
7690,성동구 마장동,20221,1102160
7691,성동구 마장동,20222,1230366
7692,성동구 마장동,20222,1612705
7693,성동구 마장동,20222,1266107
7694,성동구 마장동,20222,1272354
7695,성동구 마장동,20223,1237255
7696,성동구 마장동,20223,1284102
7697,성동구 마장동,20223,1307897
7698,성동구 마장동,20223,1297773
7699,성동구 마장동,20224,1281311
7700,성동구 마장동,20231,1186482
7701,성동구 마장동,20231,1170017
7702,성동구 마장동,20231,1391558
7703,성동구 마장동,20232,1298759
7704,성동구 마장동,20232,1336866
7705,성동구 마장동,20232,1291033
7706,성동구 마장동,20232,1265710
7707,성동구 마장동,20233,1235979
7708,성동구 마장동,20233,1289719
7709,성동구 마장동,20233,1308612
7710,성동구 마장동,20233,1276246
7711,성동구 마장동,20234,1263614
7712,성동구 마장동,20241,1208549
7713,성동구 마장동,20241,1110691
7714,성동구 마장동,20241,1296691
7715,성동구 마장동,20242,1294690
7716,성동구 마장동,20242,1322884
7717,성동구 마장동,20242,1250091
7718,성동구 마장동,20242,1255382
7719,성동구 사근동,20221,1140284
7720,성동구 사근동,20221,1020911
7721,성동구 사근동,20221,1715331
7722,성동구 사근동,20222,1883610
7723,성동구 사근동,20222,2645876
7724,성동구 사근동,20222,1818689
7725,성동구 사근동,20222,1542889
7726,성동구 사근동,20223,1447254
7727,성동구 사근동,20223,2021937
7728,성동구 사근동,20223,2023831
7729,성동구 사근동,20223,2042315
7730,성동구 사근동,20224,1778268
7731,성동구 사근동,20231,1297266
7732,성동구 사근동,20231,1352081
7733,성동구 사근동,20231,2359785
7734,성동구 사근동,20232,2129842
7735,성동구 사근동,20232,2309738
7736,성동구 사근동,20232,1959176
7737,성동구 사근동,20232,1418158
7738,성동구 사근동,20233,1374882
7739,성동구 사근동,20233,1948553
7740,성동구 사근동,20233,1959764
7741,성동구 사근동,20233,1992209
7742,성동구 사근동,20234,1703198
7743,성동구 사근동,20241,1335491
7744,성동구 사근동,20241,1192570
7745,성동구 사근동,20241,2119642
7746,성동구 사근동,20242,2133037
7747,성동구 사근동,20242,2163238
7748,성동구 사근동,20242,1771456
7749,성동구 사근동,20242,1422261
7750,성동구 성수1가1동,20221,889162
7751,성동구 성수1가1동,20221,759372
7752,성동구 성수1가1동,20221,890086
7753,성동구 성수1가1동,20222,1255884
7754,성동구 성수1가1동,20222,1507301
7755,성동구 성수1가1동,20222,1116534
7756,성동구 성수1가1동,20222,1109497
7757,성동구 성수1가1동,20223,1057214
7758,성동구 성수1가1동,20223,1111395
7759,성동구 성수1가1동,20223,1204065
7760,성동구 성수1가1동,20223,1146777
7761,성동구 성수1가1동,20224,1040619
7762,성동구 성수1가1동,20231,947044
7763,성동구 성수1가1동,20231,980347
7764,성동구 성수1가1동,20231,1206015
7765,성동구 성수1가1동,20232,1317582
7766,성동구 성수1가1동,20232,1230257
7767,성동구 성수1가1동,20232,1178472
7768,성동구 성수1가1동,20232,1119821
7769,성동구 성수1가1동,20233,1103131
7770,성동구 성수1가1동,20233,1137548
7771,성동구 성수1가1동,20233,1244844
7772,성동구 성수1가1동,20233,1113908
7773,성동구 성수1가1동,20234,1049212
7774,성동구 성수1가1동,20241,1015789
7775,성동구 성수1가1동,20241,957380
7776,성동구 성수1가1동,20241,1171092
7777,성동구 성수1가1동,20242,1388903
7778,성동구 성수1가1동,20242,1208962
7779,성동구 성수1가1동,20242,1137535
7780,성동구 성수1가1동,20242,1076637
7781,성동구 성수1가2동,20221,1048960
7782,성동구 성수1가2동,20221,909097
7783,성동구 성수1가2동,20221,1083681
7784,성동구 성수1가2동,20222,1453050
7785,성동구 성수1가2동,20222,1772121
7786,성동구 성수1가2동,20222,1323967
7787,성동구 성수1가2동,20222,1266291
7788,성동구 성수1가2동,20223,1266814
7789,성동구 성수1가2동,20223,1311864
7790,성동구 성수1가2동,20223,1359007
7791,성동구 성수1가2동,20223,1304734
7792,성동구 성수1가2동,20224,1189664
7793,성동구 성수1가2동,20231,1152781
7794,성동구 성수1가2동,20231,1233254
7795,성동구 성수1가2동,20231,1510040
7796,성동구 성수1가2동,20232,1599969
7797,성동구 성수1가2동,20232,1589565
7798,성동구 성수1가2동,20232,1528549
7799,성동구 성수1가2동,20232,1405072
7800,성동구 성수1가2동,20233,1402388
7801,성동구 성수1가2동,20233,1425965
7802,성동구 성수1가2동,20233,1579766
7803,성동구 성수1가2동,20233,1443459
7804,성동구 성수1가2동,20234,1429665
7805,성동구 성수1가2동,20241,1384303
7806,성동구 성수1가2동,20241,1298662
7807,성동구 성수1가2동,20241,1540075
7808,성동구 성수1가2동,20242,1870845
7809,성동구 성수1가2동,20242,1719386
7810,성동구 성수1가2동,20242,1618538
7811,성동구 성수1가2동,20242,1523078
7812,성동구 성수2가1동,20221,1038719
7813,성동구 성수2가1동,20221,878892
7814,성동구 성수2가1동,20221,984153
7815,성동구 성수2가1동,20222,1129715
7816,성동구 성수2가1동,20222,1455709
7817,성동구 성수2가1동,20222,1148646
7818,성동구 성수2가1동,20222,1208097
7819,성동구 성수2가1동,20223,1145266
7820,성동구 성수2가1동,20223,1120946
7821,성동구 성수2가1동,20223,1156089
7822,성동구 성수2가1동,20223,1146878
7823,성동구 성수2가1동,20224,1136154
7824,성동구 성수2가1동,20231,1078164
7825,성동구 성수2가1동,20231,1079734
7826,성동구 성수2가1동,20231,1226022
7827,성동구 성수2가1동,20232,1186843
7828,성동구 성수2가1동,20232,1128940
7829,성동구 성수2가1동,20232,1076795
7830,성동구 성수2가1동,20232,1065643
7831,성동구 성수2가1동,20233,1097051
7832,성동구 성수2가1동,20233,1077233
7833,성동구 성수2가1동,20233,1139629
7834,성동구 성수2가1동,20233,1092212
7835,성동구 성수2가1동,20234,1106025
7836,성동구 성수2가1동,20241,1070566
7837,성동구 성수2가1동,20241,1015580
7838,성동구 성수2가1동,20241,1146663
7839,성동구 성수2가1동,20242,1180723
7840,성동구 성수2가1동,20242,1224671
7841,성동구 성수2가1동,20242,1132908
7842,성동구 성수2가1동,20242,1147829
7843,성동구 성수2가3동,20221,2186436
7844,성동구 성수2가3동,20221,1884663
7845,성동구 성수2가3동,20221,2148085
7846,성동구 성수2가3동,20222,2450023
7847,성동구 성수2가3동,20222,3217379
7848,성동구 성수2가3동,20222,2555348
7849,성동구 성수2가3동,20222,2676971
7850,성동구 성수2가3동,20223,2576421
7851,성동구 성수2가3동,20223,2591703
7852,성동구 성수2가3동,20223,2681189
7853,성동구 성수2가3동,20223,2743419
7854,성동구 성수2가3동,20224,2764451
7855,성동구 성수2가3동,20231,2554231
7856,성동구 성수2가3동,20231,2676649
7857,성동구 성수2가3동,20231,3047060
7858,성동구 성수2가3동,20232,2896083
7859,성동구 성수2가3동,20232,3063501
7860,성동구 성수2가3동,20232,2898765
7861,성동구 성수2가3동,20232,2871022
7862,성동구 성수2가3동,20233,2800665
7863,성동구 성수2가3동,20233,2733833
7864,성동구 성수2가3동,20233,2893927
7865,성동구 성수2가3동,20233,2848351
7866,성동구 성수2가3동,20234,2870158
7867,성동구 성수2가3동,20241,2786115
7868,성동구 성수2가3동,20241,2590139
7869,성동구 성수2가3동,20241,2947535
7870,성동구 성수2가3동,20242,3115878
7871,성동구 성수2가3동,20242,3141076
7872,성동구 성수2가3동,20242,2894152
7873,성동구 성수2가3동,20242,2993052
7874,성동구 송정동,20221,325412
7875,성동구 송정동,20221,281502
7876,성동구 송정동,20221,319687
7877,성동구 송정동,20222,364435
7878,성동구 송정동,20222,459213
7879,성동구 송정동,20222,361821
7880,성동구 송정동,20222,367940
7881,성동구 송정동,20223,358504
7882,성동구 송정동,20223,372607
7883,성동구 송정동,20223,374793
7884,성동구 송정동,20223,369945
7885,성동구 송정동,20224,353454
7886,성동구 송정동,20231,329742
7887,성동구 송정동,20231,325308
7888,성동구 송정동,20231,394026
7889,성동구 송정동,20232,381763
7890,성동구 송정동,20232,396031
7891,성동구 송정동,20232,374925
7892,성동구 송정동,20232,367234
7893,성동구 송정동,20233,361565
7894,성동구 송정동,20233,380119
7895,성동구 송정동,20233,377539
7896,성동구 송정동,20233,379165
7897,성동구 송정동,20234,374418
7898,성동구 송정동,20241,364166
7899,성동구 송정동,20241,343466
7900,성동구 송정동,20241,405615
7901,성동구 송정동,20242,389441
7902,성동구 송정동,20242,395564
7903,성동구 송정동,20242,376645
7904,성동구 송정동,20242,391575
7905,성동구 옥수동,20221,919427
7906,성동구 옥수동,20221,802276
7907,성동구 옥수동,20221,907405
7908,성동구 옥수동,20222,1050739
7909,성동구 옥수동,20222,1335943
7910,성동구 옥수동,20222,1083522
7911,성동구 옥수동,20222,1085613
7912,성동구 옥수동,20223,1038184
7913,성동구 옥수동,20223,1074689
7914,성동구 옥수동,20223,1108130
7915,성동구 옥수동,20223,1058941
7916,성동구 옥수동,20224,1013672
7917,성동구 옥수동,20231,955653
7918,성동구 옥수동,20231,968861
7919,성동구 옥수동,20231,1176694
7920,성동구 옥수동,20232,1132239
7921,성동구 옥수동,20232,1169834
7922,성동구 옥수동,20232,1135663
7923,성동구 옥수동,20232,1125219
7924,성동구 옥수동,20233,1112021
7925,성동구 옥수동,20233,1089861
7926,성동구 옥수동,20233,1118750
7927,성동구 옥수동,20233,1025384
7928,성동구 옥수동,20234,1011189
7929,성동구 옥수동,20241,995082
7930,성동구 옥수동,20241,941693
7931,성동구 옥수동,20241,1123159
7932,성동구 옥수동,20242,1124328
7933,성동구 옥수동,20242,1147495
7934,성동구 옥수동,20242,1126804
7935,성동구 옥수동,20242,1123505
7936,성동구 왕십리2동,20221,422533
7937,성동구 왕십리2동,20221,377278
7938,성동구 왕십리2동,20221,408778
7939,성동구 왕십리2동,20222,442958
7940,성동구 왕십리2동,20222,569247
7941,성동구 왕십리2동,20222,455169
7942,성동구 왕십리2동,20222,460404
7943,성동구 왕십리2동,20223,457381
7944,성동구 왕십리2동,20223,483848
7945,성동구 왕십리2동,20223,485075
7946,성동구 왕십리2동,20223,485105
7947,성동구 왕십리2동,20224,469779
7948,성동구 왕십리2동,20231,447229
7949,성동구 왕십리2동,20231,437571
7950,성동구 왕십리2동,20231,506685
7951,성동구 왕십리2동,20232,471611
7952,성동구 왕십리2동,20232,498543
7953,성동구 왕십리2동,20232,481179
7954,성동구 왕십리2동,20232,470790
7955,성동구 왕십리2동,20233,465015
7956,성동구 왕십리2동,20233,503066
7957,성동구 왕십리2동,20233,527204
7958,성동구 왕십리2동,20233,512652
7959,성동구 왕십리2동,20234,501771
7960,성동구 왕십리2동,20241,499808
7961,성동구 왕십리2동,20241,469889
7962,성동구 왕십리2동,20241,550814
7963,성동구 왕십리2동,20242,583289
7964,성동구 왕십리2동,20242,604149
7965,성동구 왕십리2동,20242,565713
7966,성동구 왕십리2동,20242,574111
7967,성동구 왕십리도선동,20221,1606006
7968,성동구 왕십리도선동,20221,1409459
7969,성동구 왕십리도선동,20221,1652410
7970,성동구 왕십리도선동,20222,1890664
7971,성동구 왕십리도선동,20222,2460937
7972,성동구 왕십리도선동,20222,2004840
7973,성동구 왕십리도선동,20222,2002838
7974,성동구 왕십리도선동,20223,1933155
7975,성동구 왕십리도선동,20223,1999157
7976,성동구 왕십리도선동,20223,2028480
7977,성동구 왕십리도선동,20223,1965717
7978,성동구 왕십리도선동,20224,1922926
7979,성동구 왕십리도선동,20231,1783606
7980,성동구 왕십리도선동,20231,1813395
7981,성동구 왕십리도선동,20231,2114909
7982,성동구 왕십리도선동,20232,2026346
7983,성동구 왕십리도선동,20232,2098016
7984,성동구 왕십리도선동,20232,2033925
7985,성동구 왕십리도선동,20232,1985672
7986,성동구 왕십리도선동,20233,1906045
7987,성동구 왕십리도선동,20233,1923109
7988,성동구 왕십리도선동,20233,1958543
7989,성동구 왕십리도선동,20233,1841183
7990,성동구 왕십리도선동,20234,1823406
7991,성동구 왕십리도선동,20241,1831762
7992,성동구 왕십리도선동,20241,1792755
7993,성동구 왕십리도선동,20241,2095431
7994,성동구 왕십리도선동,20242,2130512
7995,성동구 왕십리도선동,20242,2221100
7996,성동구 왕십리도선동,20242,2135861
7997,성동구 왕십리도선동,20242,2120435
7998,성동구 용답동,20221,727733
7999,성동구 용답동,20221,633243
8000,성동구 용답동,20221,739339
8001,성동구 용답동,20222,820308
8002,성동구 용답동,20222,1047078
8003,성동구 용답동,20222,828780
8004,성동구 용답동,20222,842926
8005,성동구 용답동,20223,828074
8006,성동구 용답동,20223,849974
8007,성동구 용답동,20223,872063
8008,성동구 용답동,20223,837876
8009,성동구 용답동,20224,786265
8010,성동구 용답동,20231,750780
8011,성동구 용답동,20231,801466
8012,성동구 용답동,20231,967285
8013,성동구 용답동,20232,933546
8014,성동구 용답동,20232,965930
8015,성동구 용답동,20232,938773
8016,성동구 용답동,20232,912582
8017,성동구 용답동,20233,902434
8018,성동구 용답동,20233,899599
8019,성동구 용답동,20233,921716
8020,성동구 용답동,20233,881166
8021,성동구 용답동,20234,846689
8022,성동구 용답동,20241,837599
8023,성동구 용답동,20241,779986
8024,성동구 용답동,20241,933475
8025,성동구 용답동,20242,976790
8026,성동구 용답동,20242,993699
8027,성동구 용답동,20242,953068
8028,성동구 용답동,20242,936787
8029,성동구 응봉동,20221,387219
8030,성동구 응봉동,20221,334135
8031,성동구 응봉동,20221,390532
8032,성동구 응봉동,20222,487689
8033,성동구 응봉동,20222,604109
8034,성동구 응봉동,20222,483707
8035,성동구 응봉동,20222,473361
8036,성동구 응봉동,20223,432931
8037,성동구 응봉동,20223,459326
8038,성동구 응봉동,20223,481936
8039,성동구 응봉동,20223,475360
8040,성동구 응봉동,20224,450975
8041,성동구 응봉동,20231,425413
8042,성동구 응봉동,20231,417263
8043,성동구 응봉동,20231,531641
8044,성동구 응봉동,20232,508621
8045,성동구 응봉동,20232,514512
8046,성동구 응봉동,20232,489098
8047,성동구 응봉동,20232,473022
8048,성동구 응봉동,20233,463364
8049,성동구 응봉동,20233,474299
8050,성동구 응봉동,20233,498645
8051,성동구 응봉동,20233,479055
8052,성동구 응봉동,20234,462634
8053,성동구 응봉동,20241,452654
8054,성동구 응봉동,20241,426686
8055,성동구 응봉동,20241,513941
8056,성동구 응봉동,20242,502463
8057,성동구 응봉동,20242,518952
8058,성동구 응봉동,20242,490767
8059,성동구 응봉동,20242,479064
8060,성동구 행당1동,20221,1108279
8061,성동구 행당1동,20221,955294
8062,성동구 행당1동,20221,1171931
8063,성동구 행당1동,20222,1308136
8064,성동구 행당1동,20222,1806607
8065,성동구 행당1동,20222,1394934
8066,성동구 행당1동,20222,1388014
8067,성동구 행당1동,20223,1350301
8068,성동구 행당1동,20223,1459212
8069,성동구 행당1동,20223,1574408
8070,성동구 행당1동,20223,1590326
8071,성동구 행당1동,20224,1597102
8072,성동구 행당1동,20231,1407668
8073,성동구 행당1동,20231,1370852
8074,성동구 행당1동,20231,1769774
8075,성동구 행당1동,20232,1705971
8076,성동구 행당1동,20232,1771229
8077,성동구 행당1동,20232,1740575
8078,성동구 행당1동,20232,1774496
8079,성동구 행당1동,20233,1775659
8080,성동구 행당1동,20233,1891889
8081,성동구 행당1동,20233,1995715
8082,성동구 행당1동,20233,2006410
8083,성동구 행당1동,20234,2043538
8084,성동구 행당1동,20241,1818159
8085,성동구 행당1동,20241,1625537
8086,성동구 행당1동,20241,2104158
8087,성동구 행당1동,20242,2031976
8088,성동구 행당1동,20242,2083531
8089,성동구 행당1동,20242,1984912
8090,성동구 행당1동,20242,1935558
8091,성동구 행당2동,20221,730270
8092,성동구 행당2동,20221,637812
8093,성동구 행당2동,20221,727646
8094,성동구 행당2동,20222,811869
8095,성동구 행당2동,20222,1056434
8096,성동구 행당2동,20222,839819
8097,성동구 행당2동,20222,835564
8098,성동구 행당2동,20223,797787
8099,성동구 행당2동,20223,821176
8100,성동구 행당2동,20223,839256
8101,성동구 행당2동,20223,824777
8102,성동구 행당2동,20224,793355
8103,성동구 행당2동,20231,750235
8104,성동구 행당2동,20231,723224
8105,성동구 행당2동,20231,852632
8106,성동구 행당2동,20232,815517
8107,성동구 행당2동,20232,858536
8108,성동구 행당2동,20232,846629
8109,성동구 행당2동,20232,829052
8110,성동구 행당2동,20233,806873
8111,성동구 행당2동,20233,816094
8112,성동구 행당2동,20233,820922
8113,성동구 행당2동,20233,785169
8114,성동구 행당2동,20234,771595
8115,성동구 행당2동,20241,764349
8116,성동구 행당2동,20241,726181
8117,성동구 행당2동,20241,838017
8118,성동구 행당2동,20242,873716
8119,성동구 행당2동,20242,903677
8120,성동구 행당2동,20242,853396
8121,성동구 행당2동,20242,862617
8122,성북구 길음1동,20221,1154748
8123,성북구 길음1동,20221,1004483
8124,성북구 길음1동,20221,1095012
8125,성북구 길음1동,20222,1340223
8126,성북구 길음1동,20222,1741865
8127,성북구 길음1동,20222,1393439
8128,성북구 길음1동,20222,1385313
8129,성북구 길음1동,20223,1330866
8130,성북구 길음1동,20223,1390717
8131,성북구 길음1동,20223,1410908
8132,성북구 길음1동,20223,1423056
8133,성북구 길음1동,20224,1386096
8134,성북구 길음1동,20231,1300141
8135,성북구 길음1동,20231,1277829
8136,성북구 길음1동,20231,1521021
8137,성북구 길음1동,20232,1477451
8138,성북구 길음1동,20232,1532031
8139,성북구 길음1동,20232,1510394
8140,성북구 길음1동,20232,1464063
8141,성북구 길음1동,20233,1338406
8142,성북구 길음1동,20233,1318630
8143,성북구 길음1동,20233,1366445
8144,성북구 길음1동,20233,1404954
8145,성북구 길음1동,20234,1373284
8146,성북구 길음1동,20241,1340159
8147,성북구 길음1동,20241,1256767
8148,성북구 길음1동,20241,1494021
8149,성북구 길음1동,20242,1537654
8150,성북구 길음1동,20242,1565509
8151,성북구 길음1동,20242,1520818
8152,성북구 길음1동,20242,1547949
8153,성북구 길음2동,20221,918137
8154,성북구 길음2동,20221,819220
8155,성북구 길음2동,20221,950037
8156,성북구 길음2동,20222,1100170
8157,성북구 길음2동,20222,1459599
8158,성북구 길음2동,20222,1155002
8159,성북구 길음2동,20222,1188568
8160,성북구 길음2동,20223,1175428
8161,성북구 길음2동,20223,1210887
8162,성북구 길음2동,20223,1248395
8163,성북구 길음2동,20223,1219621
8164,성북구 길음2동,20224,1199392
8165,성북구 길음2동,20231,1112407
8166,성북구 길음2동,20231,1105994
8167,성북구 길음2동,20231,1304649
8168,성북구 길음2동,20232,1284364
8169,성북구 길음2동,20232,1347016
8170,성북구 길음2동,20232,1268130
8171,성북구 길음2동,20232,1202807
8172,성북구 길음2동,20233,1179277
8173,성북구 길음2동,20233,1206507
8174,성북구 길음2동,20233,1227963
8175,성북구 길음2동,20233,1170042
8176,성북구 길음2동,20234,1168218
8177,성북구 길음2동,20241,1132281
8178,성북구 길음2동,20241,1075022
8179,성북구 길음2동,20241,1254805
8180,성북구 길음2동,20242,1262876
8181,성북구 길음2동,20242,1316266
8182,성북구 길음2동,20242,1258254
8183,성북구 길음2동,20242,1224726
8184,성북구 돈암1동,20221,440655
8185,성북구 돈암1동,20221,385944
8186,성북구 돈암1동,20221,417838
8187,성북구 돈암1동,20222,500199
8188,성북구 돈암1동,20222,656951
8189,성북구 돈암1동,20222,522255
8190,성북구 돈암1동,20222,515408
8191,성북구 돈암1동,20223,496818
