,dong,quarter,pop_total,pop_male,pop_female
3301,영등포구 대림1동,20222,42984,21385,21599
3302,영등포구 대림1동,20223,42717,21228,21489
3303,영등포구 대림1동,20224,42476,21135,21341
3304,영등포구 대림1동,20231,42214,20989,21225
3305,영등포구 대림1동,20232,42027,20928,21099
3306,영등포구 대림1동,20233,41726,20782,20944
3307,영등포구 대림1동,20234,41307,20548,20759
3308,영등포구 대림1동,20241,41172,20412,20760
3309,영등포구 대림1동,20242,41049,20313,20736
3310,영등포구 대림2동,20221,35818,17667,18151
3311,영등포구 대림2동,20222,35726,17597,18129
3312,영등포구 대림2동,20223,35553,17516,18037
3313,영등포구 대림2동,20224,35431,17404,18027
3314,영등포구 대림2동,20231,35893,17647,18246
3315,영등포구 대림2동,20232,35824,17584,18240
3316,영등포구 대림2동,20233,35750,17548,18202
3317,영등포구 대림2동,20234,35393,17341,18052
3318,영등포구 대림2동,20241,35093,17144,17949
3319,영등포구 대림2동,20242,35071,17088,17983
3320,영등포구 대림3동,20221,66717,33390,33327
3321,영등포구 대림3동,20222,66541,33239,33302
3322,영등포구 대림3동,20223,66182,33003,33179
3323,영등포구 대림3동,20224,65658,32717,32941
3324,영등포구 대림3동,20231,65638,32754,32884
3325,영등포구 대림3동,20232,65452,32693,32759
3326,영등포구 대림3동,20233,65105,32510,32595
3327,영등포구 대림3동,20234,64784,32332,32452
3328,영등포구 대림3동,20241,64599,32192,32407
3329,영등포구 대림3동,20242,64402,32124,32278
3330,영등포구 도림동,20221,53286,26891,26395
3331,영등포구 도림동,20222,53491,26988,26503
3332,영등포구 도림동,20223,53340,26948,26392
3333,영등포구 도림동,20224,53093,26818,26275
3334,영등포구 도림동,20231,53127,26830,26297
3335,영등포구 도림동,20232,53145,26832,26313
3336,영등포구 도림동,20233,52968,26799,26169
3337,영등포구 도림동,20234,52718,26707,26011
3338,영등포구 도림동,20241,52731,26689,26042
3339,영등포구 도림동,20242,52906,26738,26168
3340,영등포구 문래동,20221,97782,47862,49920
3341,영등포구 문래동,20222,97508,47680,49828
3342,영등포구 문래동,20223,97267,47525,49742
3343,영등포구 문래동,20224,96997,47381,49616
3344,영등포구 문래동,20231,96825,47249,49576
3345,영등포구 문래동,20232,96554,47061,49493
3346,영등포구 문래동,20233,96575,47060,49515
3347,영등포구 문래동,20234,96371,46924,49447
3348,영등포구 문래동,20241,96335,46838,49497
3349,영등포구 문래동,20242,96174,46782,49392
3350,영등포구 신길1동,20221,52065,26542,25523
3351,영등포구 신길1동,20222,52048,26551,25497
3352,영등포구 신길1동,20223,54609,27707,26902
3353,영등포구 신길1동,20224,57254,29003,28251
3354,영등포구 신길1동,20231,57959,29317,28642
3355,영등포구 신길1동,20232,58238,29413,28825
3356,영등포구 신길1동,20233,58089,29348,28741
3357,영등포구 신길1동,20234,57968,29313,28655
3358,영등포구 신길1동,20241,57848,29222,28626
3359,영등포구 신길1동,20242,57774,29207,28567
3360,영등포구 신길3동,20221,49771,24601,25170
3361,영등포구 신길3동,20222,49497,24481,25016
3362,영등포구 신길3동,20223,49363,24365,24998
3363,영등포구 신길3동,20224,49074,24209,24865
3364,영등포구 신길3동,20231,48941,24132,24809
3365,영등포구 신길3동,20232,48789,24020,24769
3366,영등포구 신길3동,20233,48581,23928,24653
3367,영등포구 신길3동,20234,48088,23664,24424
3368,영등포구 신길3동,20241,47931,23640,24291
3369,영등포구 신길3동,20242,47824,23529,24295
3370,영등포구 신길4동,20221,37074,18475,18599
3371,영등포구 신길4동,20222,37070,18458,18612
3372,영등포구 신길4동,20223,37008,18367,18641
3373,영등포구 신길4동,20224,36952,18316,18636
3374,영등포구 신길4동,20231,36962,18316,18646
3375,영등포구 신길4동,20232,37021,18342,18679
3376,영등포구 신길4동,20233,36891,18276,18615
3377,영등포구 신길4동,20234,36661,18165,18496
3378,영등포구 신길4동,20241,36388,18007,18381
3379,영등포구 신길4동,20242,36271,17912,18359
3380,영등포구 신길5동,20221,31556,15384,16172
3381,영등포구 신길5동,20222,31261,15208,16053
3382,영등포구 신길5동,20223,30942,15075,15867
3383,영등포구 신길5동,20224,30694,14920,15774
3384,영등포구 신길5동,20231,30567,14796,15771
3385,영등포구 신길5동,20232,30435,14734,15701
3386,영등포구 신길5동,20233,30245,14635,15610
3387,영등포구 신길5동,20234,29915,14471,15444
3388,영등포구 신길5동,20241,29631,14343,15288
3389,영등포구 신길5동,20242,29402,14234,15168
3390,영등포구 신길6동,20221,57138,27940,29198
3391,영등포구 신길6동,20222,57201,27967,29234
3392,영등포구 신길6동,20223,57100,27967,29133
3393,영등포구 신길6동,20224,56693,27738,28955
3394,영등포구 신길6동,20231,56438,27586,28852
3395,영등포구 신길6동,20232,55316,26980,28336
3396,영등포구 신길6동,20233,53841,26187,27654
3397,영등포구 신길6동,20234,53311,25961,27350
3398,영등포구 신길6동,20241,52984,25844,27140
3399,영등포구 신길6동,20242,52767,25805,26962
3400,영등포구 신길7동,20221,59887,29868,30019
3401,영등포구 신길7동,20222,59804,29846,29958
3402,영등포구 신길7동,20223,59542,29710,29832
3403,영등포구 신길7동,20224,59051,29374,29677
3404,영등포구 신길7동,20231,59325,29551,29774
3405,영등포구 신길7동,20232,59448,29647,29801
3406,영등포구 신길7동,20233,59595,29670,29925
3407,영등포구 신길7동,20234,59496,29575,29921
3408,영등포구 신길7동,20241,59268,29463,29805
3409,영등포구 신길7동,20242,59144,29347,29797
3410,영등포구 양평1동,20221,54990,26802,28188
3411,영등포구 양평1동,20222,55082,26881,28201
3412,영등포구 양평1동,20223,55209,26938,28271
3413,영등포구 양평1동,20224,55113,26805,28308
3414,영등포구 양평1동,20231,55029,26645,28384
3415,영등포구 양평1동,20232,54822,26524,28298
3416,영등포구 양평1동,20233,54574,26293,28281
3417,영등포구 양평1동,20234,54499,26209,28290
3418,영등포구 양평1동,20241,54595,26182,28413
3419,영등포구 양평1동,20242,54602,26135,28467
3420,영등포구 양평2동,20221,66772,32742,34030
3421,영등포구 양평2동,20222,66843,32702,34141
3422,영등포구 양평2동,20223,67135,32847,34288
3423,영등포구 양평2동,20224,67142,32779,34363
3424,영등포구 양평2동,20231,67175,32729,34446
3425,영등포구 양평2동,20232,67446,32771,34675
3426,영등포구 양평2동,20233,67537,32818,34719
3427,영등포구 양평2동,20234,67542,32933,34609
3428,영등포구 양평2동,20241,68031,33115,34916
3429,영등포구 양평2동,20242,68351,33170,35181
3430,영등포구 여의동,20221,98803,46344,52459
3431,영등포구 여의동,20222,98354,46127,52227
3432,영등포구 여의동,20223,98137,46066,52071
3433,영등포구 여의동,20224,97758,45888,51870
3434,영등포구 여의동,20231,97480,45756,51724
3435,영등포구 여의동,20232,97687,45841,51846
3436,영등포구 여의동,20233,98299,46113,52186
3437,영등포구 여의동,20234,99589,46728,52861
3438,영등포구 여의동,20241,100547,47184,53363
3439,영등포구 여의동,20242,101002,47430,53572
3440,영등포구 영등포동,20221,87958,45920,42038
3441,영등포구 영등포동,20222,88317,45884,42433
3442,영등포구 영등포동,20223,88843,46061,42782
3443,영등포구 영등포동,20224,88990,45971,43019
3444,영등포구 영등포동,20231,90177,46412,43765
3445,영등포구 영등포동,20232,91041,46778,44263
3446,영등포구 영등포동,20233,91343,46928,44415
3447,영등포구 영등포동,20234,91678,46983,44695
3448,영등포구 영등포동,20241,92253,47113,45140
3449,영등포구 영등포동,20242,92973,47270,45703
3450,영등포구 영등포본동,20221,63731,32648,31083
3451,영등포구 영등포본동,20222,63657,32609,31048
3452,영등포구 영등포본동,20223,63498,32550,30948
3453,영등포구 영등포본동,20224,63051,32326,30725
3454,영등포구 영등포본동,20231,62893,32267,30626
3455,영등포구 영등포본동,20232,62801,32236,30565
3456,영등포구 영등포본동,20233,62802,32192,30610
3457,영등포구 영등포본동,20234,62512,31935,30577
3458,영등포구 영등포본동,20241,62310,31814,30496
3459,영등포구 영등포본동,20242,62156,31777,30379
3460,용산구 남영동,20221,22081,13420,8661
3461,용산구 남영동,20222,21916,13312,8604
3462,용산구 남영동,20223,21635,13149,8486
3463,용산구 남영동,20224,21324,12949,8375
3464,용산구 남영동,20231,21227,12883,8344
3465,용산구 남영동,20232,20975,12738,8237
3466,용산구 남영동,20233,20719,12595,8124
3467,용산구 남영동,20234,20514,12509,8005
3468,용산구 남영동,20241,20464,12513,7951
3469,용산구 남영동,20242,20455,12511,7944
3470,용산구 보광동,20221,40174,19960,20214
3471,용산구 보광동,20222,39737,19730,20007
3472,용산구 보광동,20223,39177,19499,19678
3473,용산구 보광동,20224,38336,19112,19224
3474,용산구 보광동,20231,38030,18988,19042
3475,용산구 보광동,20232,37594,18801,18793
3476,용산구 보광동,20233,37006,18479,18527
3477,용산구 보광동,20234,34867,17425,17442
3478,용산구 보광동,20241,30471,15225,15246
3479,용산구 보광동,20242,23902,11966,11936
3480,용산구 서빙고동,20221,39039,18656,20383
3481,용산구 서빙고동,20222,38941,18632,20309
3482,용산구 서빙고동,20223,38560,18504,20056
3483,용산구 서빙고동,20224,37932,18228,19704
3484,용산구 서빙고동,20231,37657,18124,19533
3485,용산구 서빙고동,20232,37607,18128,19479
3486,용산구 서빙고동,20233,37550,18084,19466
3487,용산구 서빙고동,20234,37352,17997,19355
3488,용산구 서빙고동,20241,37499,18033,19466
3489,용산구 서빙고동,20242,37691,18119,19572
3490,용산구 용문동,20221,35497,16974,18523
3491,용산구 용문동,20222,35268,16915,18353
3492,용산구 용문동,20223,34961,16788,18173
3493,용산구 용문동,20224,34673,16638,18035
3494,용산구 용문동,20231,34510,16555,17955
3495,용산구 용문동,20232,34406,16480,17926
3496,용산구 용문동,20233,34435,16486,17949
3497,용산구 용문동,20234,34276,16366,17910
3498,용산구 용문동,20241,34093,16239,17854
3499,용산구 용문동,20242,33912,16084,17828
3500,용산구 용산2가동,20221,28289,13676,14613
3501,용산구 용산2가동,20222,28071,13545,14526
3502,용산구 용산2가동,20223,27730,13367,14363
3503,용산구 용산2가동,20224,27208,13156,14052
3504,용산구 용산2가동,20231,27075,13070,14005
3505,용산구 용산2가동,20232,27009,13039,13970
3506,용산구 용산2가동,20233,26934,13062,13872
3507,용산구 용산2가동,20234,26760,13022,13738
3508,용산구 용산2가동,20241,26650,13004,13646
3509,용산구 용산2가동,20242,26538,13016,13522
3510,용산구 원효로1동,20221,47959,22735,25224
3511,용산구 원효로1동,20222,48661,22888,25773
3512,용산구 원효로1동,20223,50591,23619,26972
3513,용산구 원효로1동,20224,51330,23894,27436
3514,용산구 원효로1동,20231,51450,23921,27529
3515,용산구 원효로1동,20232,51486,23965,27521
3516,용산구 원효로1동,20233,51601,24001,27600
3517,용산구 원효로1동,20234,51161,23774,27387
3518,용산구 원효로1동,20241,51045,23688,27357
3519,용산구 원효로1동,20242,51041,23603,27438
3520,용산구 원효로2동,20221,41184,19408,21776
3521,용산구 원효로2동,20222,41150,19373,21777
3522,용산구 원효로2동,20223,41069,19318,21751
3523,용산구 원효로2동,20224,41074,19376,21698
3524,용산구 원효로2동,20231,41049,19336,21713
3525,용산구 원효로2동,20232,41109,19315,21794
3526,용산구 원효로2동,20233,41029,19267,21762
3527,용산구 원효로2동,20234,40901,19205,21696
3528,용산구 원효로2동,20241,40860,19191,21669
3529,용산구 원효로2동,20242,40750,19139,21611
3530,용산구 이촌1동,20221,77384,36231,41153
3531,용산구 이촌1동,20222,77101,36130,40971
3532,용산구 이촌1동,20223,76312,35832,40480
3533,용산구 이촌1동,20224,75222,35330,39892
3534,용산구 이촌1동,20231,75033,35224,39809
3535,용산구 이촌1동,20232,74972,35206,39766
3536,용산구 이촌1동,20233,74999,35227,39772
3537,용산구 이촌1동,20234,74885,35183,39702
3538,용산구 이촌1동,20241,74819,35144,39675
3539,용산구 이촌1동,20242,74828,35134,39694
3540,용산구 이촌2동,20221,24751,11580,13171
3541,용산구 이촌2동,20222,24571,11488,13083
3542,용산구 이촌2동,20223,24424,11410,13014
3543,용산구 이촌2동,20224,24120,11267,12853
3544,용산구 이촌2동,20231,24001,11217,12784
3545,용산구 이촌2동,20232,23917,11188,12729
3546,용산구 이촌2동,20233,23809,11162,12647
3547,용산구 이촌2동,20234,23668,11123,12545
3548,용산구 이촌2동,20241,23599,11059,12540
3549,용산구 이촌2동,20242,23460,10970,12490
3550,용산구 이태원1동,20221,19060,9291,9769
3551,용산구 이태원1동,20222,18887,9211,9676
3552,용산구 이태원1동,20223,18741,9225,9516
3553,용산구 이태원1동,20224,18359,9083,9276
3554,용산구 이태원1동,20231,18372,9076,9296
3555,용산구 이태원1동,20232,18317,9087,9230
3556,용산구 이태원1동,20233,18155,9083,9072
3557,용산구 이태원1동,20234,18077,9045,9032
3558,용산구 이태원1동,20241,18095,9046,9049
3559,용산구 이태원1동,20242,18372,9185,9187
3560,용산구 이태원2동,20221,26865,12315,14550
3561,용산구 이태원2동,20222,26690,12267,14423
3562,용산구 이태원2동,20223,26517,12218,14299
3563,용산구 이태원2동,20224,26249,12130,14119
3564,용산구 이태원2동,20231,26052,12102,13950
3565,용산구 이태원2동,20232,25990,12143,13847
3566,용산구 이태원2동,20233,25924,12128,13796
3567,용산구 이태원2동,20234,25926,12123,13803
3568,용산구 이태원2동,20241,26085,12258,13827
3569,용산구 이태원2동,20242,26160,12360,13800
3570,용산구 청파동,20221,58367,27262,31105
3571,용산구 청파동,20222,58016,26978,31038
3572,용산구 청파동,20223,57812,26935,30877
3573,용산구 청파동,20224,57290,26707,30583
3574,용산구 청파동,20231,57262,26689,30573
3575,용산구 청파동,20232,57167,26573,30594
3576,용산구 청파동,20233,57023,26426,30597
3577,용산구 청파동,20234,56783,26326,30457
3578,용산구 청파동,20241,56549,26203,30346
3579,용산구 청파동,20242,56375,26053,30322
3580,용산구 한강로동,20221,65069,30923,34146
3581,용산구 한강로동,20222,64753,30777,33976
3582,용산구 한강로동,20223,64566,30646,33920
3583,용산구 한강로동,20224,63792,30296,33496
3584,용산구 한강로동,20231,63437,30088,33349
3585,용산구 한강로동,20232,63459,30071,33388
3586,용산구 한강로동,20233,63362,29934,33428
3587,용산구 한강로동,20234,63222,29823,33399
3588,용산구 한강로동,20241,62837,29647,33190
3589,용산구 한강로동,20242,62720,29663,33057
3590,용산구 한남동,20221,60946,29354,31592
3591,용산구 한남동,20222,60848,29329,31519
3592,용산구 한남동,20223,60060,28921,31139
3593,용산구 한남동,20224,58566,28247,30319
3594,용산구 한남동,20231,58111,28077,30034
3595,용산구 한남동,20232,57528,27808,29720
3596,용산구 한남동,20233,56784,27481,29303
3597,용산구 한남동,20234,54405,26284,28121
3598,용산구 한남동,20241,50468,24194,26274
3599,용산구 한남동,20242,44679,21208,23471
3600,용산구 효창동,20221,30098,14281,15817
3601,용산구 효창동,20222,31742,15094,16648
3602,용산구 효창동,20223,32062,15237,16825
3603,용산구 효창동,20224,32183,15309,16874
3604,용산구 효창동,20231,32251,15337,16914
3605,용산구 효창동,20232,32280,15327,16953
3606,용산구 효창동,20233,32153,15246,16907
3607,용산구 효창동,20234,32102,15213,16889
3608,용산구 효창동,20241,31865,14995,16870
3609,용산구 효창동,20242,31849,14968,16881
3610,용산구 후암동,20221,50392,24600,25792
3611,용산구 후암동,20222,50003,24385,25618
3612,용산구 후암동,20223,49550,24146,25404
3613,용산구 후암동,20224,49039,23890,25149
3614,용산구 후암동,20231,48826,23787,25039
3615,용산구 후암동,20232,48521,23563,24958
3616,용산구 후암동,20233,48258,23357,24901
3617,용산구 후암동,20234,48030,23217,24813
3618,용산구 후암동,20241,47872,23104,24768
3619,용산구 후암동,20242,47773,22964,24809
3620,은평구 갈현1동,20221,64990,31750,33240
3621,은평구 갈현1동,20222,64105,31312,32793
3622,은평구 갈현1동,20223,61864,30248,31616
3623,은평구 갈현1동,20224,54022,26418,27604
3624,은평구 갈현1동,20231,47142,22925,24217
3625,은평구 갈현1동,20232,44857,21832,23025
3626,은평구 갈현1동,20233,44148,21436,22712
3627,은평구 갈현1동,20234,43648,21183,22465
3628,은평구 갈현1동,20241,43272,20943,22329
3629,은평구 갈현1동,20242,42960,20797,22163
3630,은평구 갈현2동,20221,84516,40057,44459
3631,은평구 갈현2동,20222,84190,39880,44310
3632,은평구 갈현2동,20223,84051,39849,44202
3633,은평구 갈현2동,20224,83732,39607,44125
3634,은평구 갈현2동,20231,83634,39510,44124
3635,은평구 갈현2동,20232,83187,39291,43896
3636,은평구 갈현2동,20233,82783,39054,43729
3637,은평구 갈현2동,20234,82488,38928,43560
3638,은평구 갈현2동,20241,82245,38851,43394
3639,은평구 갈현2동,20242,82106,38734,43372
3640,은평구 구산동,20221,96393,47207,49186
3641,은평구 구산동,20222,96331,47064,49267
3642,은평구 구산동,20223,96048,46919,49129
3643,은평구 구산동,20224,95566,46668,48898
3644,은평구 구산동,20231,95336,46531,48805
3645,은평구 구산동,20232,95061,46226,48835
3646,은평구 구산동,20233,94679,46017,48662
3647,은평구 구산동,20234,94461,45910,48551
3648,은평구 구산동,20241,94111,45615,48496
3649,은평구 구산동,20242,93784,45280,48504
3650,은평구 녹번동,20221,110301,52201,58100
3651,은평구 녹번동,20222,110144,52020,58124
3652,은평구 녹번동,20223,109925,51820,58105
3653,은평구 녹번동,20224,109577,51598,57979
3654,은평구 녹번동,20231,109279,51398,57881
3655,은평구 녹번동,20232,109043,51265,57778
3656,은평구 녹번동,20233,108698,51075,57623
3657,은평구 녹번동,20234,108355,50872,57483
3658,은평구 녹번동,20241,108065,50692,57373
3659,은평구 녹번동,20242,107759,50480,57279
3660,은평구 대조동,20221,80625,37426,43199
3661,은평구 대조동,20222,80454,37279,43175
3662,은평구 대조동,20223,80225,37255,42970
3663,은평구 대조동,20224,79501,36942,42559
3664,은평구 대조동,20231,81517,37751,43766
3665,은평구 대조동,20232,81812,37878,43934
3666,은평구 대조동,20233,81882,37837,44045
3667,은평구 대조동,20234,82064,37883,44181
3668,은평구 대조동,20241,82173,37900,44273
3669,은평구 대조동,20242,82471,38026,44445
3670,은평구 불광1동,20221,115335,54361,60974
3671,은평구 불광1동,20222,114974,54133,60841
3672,은평구 불광1동,20223,114496,53899,60597
3673,은평구 불광1동,20224,113987,53694,60293
3674,은평구 불광1동,20231,113627,53486,60141
3675,은평구 불광1동,20232,113280,53178,60102
3676,은평구 불광1동,20233,112920,52987,59933
3677,은평구 불광1동,20234,112465,52800,59665
3678,은평구 불광1동,20241,112482,52826,59656
3679,은평구 불광1동,20242,112617,52865,59752
3680,은평구 불광2동,20221,82398,39853,42545
3681,은평구 불광2동,20222,81946,39547,42399
3682,은평구 불광2동,20223,81417,39241,42176
3683,은평구 불광2동,20224,81043,39165,41878
3684,은평구 불광2동,20231,81290,39265,42025
3685,은평구 불광2동,20232,81123,39099,42024
3686,은평구 불광2동,20233,80689,38862,41827
3687,은평구 불광2동,20234,80238,38586,41652
3688,은평구 불광2동,20241,80195,38601,41594
3689,은평구 불광2동,20242,80030,38535,41495
3690,은평구 수색동,20221,39183,19263,19920
3691,은평구 수색동,20222,39568,19421,20147
3692,은평구 수색동,20223,39412,19342,20070
3693,은평구 수색동,20224,39378,19294,20084
3694,은평구 수색동,20231,39335,19165,20170
3695,은평구 수색동,20232,39549,19279,20270
3696,은평구 수색동,20233,50542,24591,25951
3697,은평구 수색동,20234,60621,29486,31135
3698,은평구 수색동,20241,62001,30095,31906
3699,은평구 수색동,20242,62591,30273,32318
3700,은평구 신사1동,20221,80923,38917,42006
3701,은평구 신사1동,20222,80574,38729,41845
3702,은평구 신사1동,20223,80547,38735,41812
3703,은평구 신사1동,20224,80353,38582,41771
3704,은평구 신사1동,20231,80243,38520,41723
3705,은평구 신사1동,20232,80066,38440,41626
3706,은평구 신사1동,20233,79765,38219,41546
3707,은평구 신사1동,20234,79497,38114,41383
3708,은평구 신사1동,20241,79226,37995,41231
3709,은평구 신사1동,20242,79053,37869,41184
3710,은평구 신사2동,20221,60199,30024,30175
3711,은평구 신사2동,20222,59207,29486,29721
3712,은평구 신사2동,20223,58689,29211,29478
3713,은평구 신사2동,20224,58248,28953,29295
3714,은평구 신사2동,20231,57885,28783,29102
3715,은평구 신사2동,20232,57580,28609,28971
3716,은평구 신사2동,20233,57240,28405,28835
3717,은평구 신사2동,20234,56863,28206,28657
3718,은평구 신사2동,20241,56629,27998,28631
3719,은평구 신사2동,20242,56639,27991,28648
3720,은평구 역촌동,20221,135907,63773,72134
3721,은평구 역촌동,20222,135222,63420,71802
3722,은평구 역촌동,20223,134459,63015,71444
3723,은평구 역촌동,20224,133803,62744,71059
3724,은평구 역촌동,20231,133594,62756,70838
3725,은평구 역촌동,20232,133082,62457,70625
3726,은평구 역촌동,20233,132335,62063,70272
3727,은평구 역촌동,20234,131640,61617,70023
3728,은평구 역촌동,20241,131098,61279,69819
3729,은평구 역촌동,20242,130746,61152,69594
3730,은평구 응암1동,20221,98940,46850,52090
3731,은평구 응암1동,20222,98875,46734,52141
3732,은평구 응암1동,20223,98655,46519,52136
3733,은평구 응암1동,20224,98797,46485,52312
3734,은평구 응암1동,20231,98935,46506,52429
3735,은평구 응암1동,20232,98766,46338,52428
3736,은평구 응암1동,20233,98434,46127,52307
3737,은평구 응암1동,20234,98012,45841,52171
3738,은평구 응암1동,20241,97999,45769,52230
3739,은평구 응암1동,20242,97593,45553,52040
3740,은평구 응암2동,20221,84077,40780,43297
3741,은평구 응암2동,20222,84108,40746,43362
3742,은평구 응암2동,20223,83899,40629,43270
3743,은평구 응암2동,20224,83561,40475,43086
3744,은평구 응암2동,20231,83243,40281,42962
3745,은평구 응암2동,20232,83048,40138,42910
3746,은평구 응암2동,20233,82951,40074,42877
3747,은평구 응암2동,20234,82063,39634,42429
3748,은평구 응암2동,20241,81880,39558,42322
3749,은평구 응암2동,20242,81905,39573,42332
3750,은평구 응암3동,20221,72898,35431,37467
3751,은평구 응암3동,20222,72679,35322,37357
3752,은평구 응암3동,20223,72449,35164,37285
3753,은평구 응암3동,20224,71969,34889,37080
3754,은평구 응암3동,20231,71625,34612,37013
3755,은평구 응암3동,20232,71024,34214,36810
3756,은평구 응암3동,20233,70743,34066,36677
3757,은평구 응암3동,20234,70414,33900,36514
3758,은평구 응암3동,20241,70212,33786,36426
3759,은평구 응암3동,20242,70110,33797,36313
3760,은평구 증산동,20221,44705,21789,22916
3761,은평구 증산동,20222,52041,25430,26611
3762,은평구 증산동,20223,54988,26853,28135
3763,은평구 증산동,20224,55368,27014,28354
3764,은평구 증산동,20231,55561,27082,28479
3765,은평구 증산동,20232,55446,26954,28492
3766,은평구 증산동,20233,55241,26781,28460
3767,은평구 증산동,20234,54882,26588,28294
3768,은평구 증산동,20241,54523,26426,28097
3769,은평구 증산동,20242,53612,26065,27547
3770,은평구 진관동,20221,166631,78168,88463
3771,은평구 진관동,20222,166056,77816,88240
3772,은평구 진관동,20223,165648,77522,88126
3773,은평구 진관동,20224,164680,77026,87654
3774,은평구 진관동,20231,164489,76832,87657
3775,은평구 진관동,20232,164203,76607,87596
3776,은평구 진관동,20233,163727,76294,87433
3777,은평구 진관동,20234,163151,75881,87270
3778,은평구 진관동,20241,162431,75468,86963
3779,은평구 진관동,20242,161729,74927,86802
3780,종로구 가회동,20221,12179,5617,6562
3781,종로구 가회동,20222,12091,5549,6542
3782,종로구 가회동,20223,11947,5507,6440
3783,종로구 가회동,20224,11850,5478,6372
3784,종로구 가회동,20231,11893,5519,6374
3785,종로구 가회동,20232,11775,5476,6299
3786,종로구 가회동,20233,11695,5419,6276
3787,종로구 가회동,20234,11594,5374,6220
3788,종로구 가회동,20241,11579,5397,6182
3789,종로구 가회동,20242,11457,5368,6089
3790,종로구 교남동,20221,30040,13806,16234
3791,종로구 교남동,20222,29883,13740,16143
3792,종로구 교남동,20223,29761,13707,16054
3793,종로구 교남동,20224,29521,13607,15914
3794,종로구 교남동,20231,29328,13493,15835
3795,종로구 교남동,20232,29272,13455,15817
3796,종로구 교남동,20233,29122,13382,15740
3797,종로구 교남동,20234,29100,13361,15739
3798,종로구 교남동,20241,29081,13345,15736
3799,종로구 교남동,20242,29069,13338,15731
3800,종로구 무악동,20221,24685,11458,13227
3801,종로구 무악동,20222,24479,11359,13120
3802,종로구 무악동,20223,24292,11261,13031
3803,종로구 무악동,20224,24096,11143,12953
3804,종로구 무악동,20231,24045,11094,12951
3805,종로구 무악동,20232,23992,11037,12955
3806,종로구 무악동,20233,24003,10998,13005
3807,종로구 무악동,20234,23931,10969,12962
3808,종로구 무악동,20241,23944,10977,12967
3809,종로구 무악동,20242,23858,10948,12910
3810,종로구 부암동,20221,28616,13651,14965
3811,종로구 부암동,20222,28363,13506,14857
3812,종로구 부암동,20223,28148,13397,14751
3813,종로구 부암동,20224,27802,13196,14606
3814,종로구 부암동,20231,27524,13020,14504
3815,종로구 부암동,20232,27413,12968,14445
3816,종로구 부암동,20233,27342,12946,14396
3817,종로구 부암동,20234,27316,12933,14383
3818,종로구 부암동,20241,27180,12861,14319
3819,종로구 부암동,20242,27161,12780,14381
3820,종로구 사직동,20221,28081,12567,15514
3821,종로구 사직동,20222,27965,12473,15492
3822,종로구 사직동,20223,27696,12291,15405
3823,종로구 사직동,20224,27321,12124,15197
3824,종로구 사직동,20231,27357,12174,15183
3825,종로구 사직동,20232,27297,12113,15184
3826,종로구 사직동,20233,27202,12084,15118
3827,종로구 사직동,20234,27019,11993,15026
3828,종로구 사직동,20241,26983,11909,15074
3829,종로구 사직동,20242,26950,11832,15118
3830,종로구 삼청동,20221,7339,3509,3830
3831,종로구 삼청동,20222,7188,3415,3773
3832,종로구 삼청동,20223,7113,3379,3734
3833,종로구 삼청동,20224,7012,3339,3673
3834,종로구 삼청동,20231,6960,3315,3645
3835,종로구 삼청동,20232,6869,3279,3590
3836,종로구 삼청동,20233,6762,3235,3527
3837,종로구 삼청동,20234,6736,3222,3514
3838,종로구 삼청동,20241,6726,3209,3517
3839,종로구 삼청동,20242,6679,3177,3502
3840,종로구 숭인1동,20221,17539,8430,9109
3841,종로구 숭인1동,20222,17550,8464,9086
3842,종로구 숭인1동,20223,17453,8400,9053
3843,종로구 숭인1동,20224,17336,8347,8989
3844,종로구 숭인1동,20231,17330,8351,8979
3845,종로구 숭인1동,20232,17296,8342,8954
3846,종로구 숭인1동,20233,17304,8357,8947
3847,종로구 숭인1동,20234,17335,8409,8926
3848,종로구 숭인1동,20241,17429,8432,8997
3849,종로구 숭인1동,20242,17349,8384,8965
3850,종로구 숭인2동,20221,29058,14578,14480
3851,종로구 숭인2동,20222,29139,14532,14607
3852,종로구 숭인2동,20223,29503,14645,14858
3853,종로구 숭인2동,20224,29485,14531,14954
3854,종로구 숭인2동,20231,29465,14506,14959
3855,종로구 숭인2동,20232,29309,14367,14942
3856,종로구 숭인2동,20233,29183,14338,14845
3857,종로구 숭인2동,20234,29353,14337,15016
3858,종로구 숭인2동,20241,29861,14521,15340
3859,종로구 숭인2동,20242,30245,14681,15564
3860,종로구 이화동,20221,21695,10302,11393
3861,종로구 이화동,20222,21671,10303,11368
3862,종로구 이화동,20223,21527,10201,11326
3863,종로구 이화동,20224,21318,10077,11241
3864,종로구 이화동,20231,21248,10068,11180
3865,종로구 이화동,20232,21083,10011,11072
3866,종로구 이화동,20233,20978,9949,11029
3867,종로구 이화동,20234,20733,9859,10874
3868,종로구 이화동,20241,20829,9849,10980
3869,종로구 이화동,20242,20936,9783,11153
3870,종로구 종로1.2.3.4가동,20221,21668,12823,8845
3871,종로구 종로1.2.3.4가동,20222,21655,12819,8836
3872,종로구 종로1.2.3.4가동,20223,21163,12630,8533
3873,종로구 종로1.2.3.4가동,20224,20213,12268,7945
3874,종로구 종로1.2.3.4가동,20231,20232,12312,7920
3875,종로구 종로1.2.3.4가동,20232,20159,12266,7893
3876,종로구 종로1.2.3.4가동,20233,20161,12270,7891
